	Symbol1		Symbol2		PairTrade	Symbol1Trade	Symbol2Trade	SP500Trade
AAP	HES	2.8308475528290844e-17	154.06298645749035	59.55059964913296	126.4%
RL	WYNN	5.661695105658169e-17	106.67608812795692	121.0017433318484	126.4%
CI	K	9.907966434901795e-17	168.90849565604768	55.10002573932785	126.1%
AMP	LEN	9.819502448875885e-17	135.77993567721302	51.41909777880665	126.1%
FB	NDSN	-1.0836838288173839e-16	185.3225893423377	141.09161358715528	126.0%
LEN	FB	1.7692797205181777e-18	51.41909777880665	185.3225893423377	125.9%
AVGO	PHM	4.9539832174508976e-17	268.348134196612	32.35688658634505	125.6%
TAP	NLSN	1.0615678323109066e-17	54.06843580572728	21.822404709470224	125.6%
HII	LVS	3.715487413088173e-17	210.7661200899527	58.432611093103176	125.5%
GOOG	LEN	-1.7250477275052233e-17	1205.6393240514506	51.41909777880665	125.5%
HAS	TFC	-7.784830770279983e-17	95.71493302303482	46.19063726174404	125.4%
KMI	TSN	-1.273881398773088e-16	17.001563718119467	74.61928076573102	125.3%
BIIB	STX	-6.36940699386544e-17	261.66737025287523	45.93226144798248	125.3%
CTLT	QCOM	5.838623077709985e-17	48.75996006817456	69.22771739579767	125.3%
DLTR	HSIC	-5.307839161554534e-17	103.14386448347236	64.67094448743113	125.2%
CMG	MTCH	4.2462713292436265e-17	741.5357763282806	69.56227107257007	125.1%
LEN	UPS	-3.4500954550104466e-17	51.41909777880665	104.31933557274807	124.8%
ALK	WYNN	2.8308475528290844e-17	62.57476656180454	121.0017433318484	124.8%
APA	PVH	-9.55411049079816e-17	26.39110628257235	99.43343523489052	124.8%
APA	MHK	4.2462713292436265e-17	26.39110628257235	133.72250971091222	124.6%
TSN	UDR	8.846398602590887e-17	74.61928076573102	42.48177393879074	124.5%
WYNN	ZION	3.140471503919766e-17	121.0017433318484	43.1764326513526	124.5%
ETN	NEM	4.2462713292436265e-17	60.95059152428372	34.53671697791354	124.4%
CTRA	PXD	4.2462713292436265e-17	21.36968126714942	130.67310658489092	124.2%
BF.B	HD	6.015551049761804e-17	55.32411978064305	198.16872342174275	124.2%
DRI	DLTR	0.0	110.6516207204872	103.14386448347236	124.1%
CAG	EA	1.1323390211316335e-16	25.867454612397577	96.28862115016496	124.1%
DISCA	HES	4.2462713292436265e-17	29.29095614003945	59.55059964913296	124.0%
ODFL	TYL	3.361631468984538e-17	107.26304377217691	241.34354598208728	123.9%
MCHP	PH	1.7692797205181777e-17	44.33557913122899	170.76980116642804	123.5%
GOOGL	LEN	1.0615678323109067e-16	1208.0664120860308	51.41909777880665	123.5%
BIO	ODFL	3.8924153851399907e-17	319.74976090511	107.26304377217691	123.4%
DLTR	HAS	7.077118882072711e-17	103.14386448347236	95.71493302303482	123.4%
KMX	PHM	3.5385594410363554e-18	81.45940244150351	32.35688658634505	123.4%
EW	TDY	-1.733894126107814e-16	67.94626827164001	285.91653363353225	123.4%
FRC	FB	1.7692797205181777e-17	100.31733341900951	185.3225893423377	123.3%
CNP	HES	1.4154237764145422e-17	26.520964162758148	59.55059964913296	123.3%
KIM	TSN	-2.4769916087254488e-17	17.06130480671309	74.61928076573102	123.3%
CF	ULTA	4.2462713292436265e-17	42.06480065759909	299.32310850591773	123.3%
SCHW	CTSH	-1.0084894406953612e-16	41.83509834259155	63.26871647017885	123.2%
SJM	MU	-2.8308475528290844e-17	102.4575620856418	43.49149536801525	123.2%
MCHP	WHR	1.8135117135311318e-17	44.33557913122899	131.8149366644749	123.2%
AIZ	NVR	3.18470349693272e-17	107.75131973327392	3338.889723333229	123.1%
AKAM	BF.B	-1.0792606295160883e-16	81.495537989643	55.32411978064305	123.0%
HES	TRV	-1.0615678323109066e-17	59.55059964913296	131.96073162793164	122.9%
DD	WYNN	6.015551049761804e-17	67.90307840598057	121.0017433318484	122.9%
INCY	SYF	-7.077118882072711e-18	82.25713153854309	31.719131918067475	122.9%
BK	PXD	1.026182237900543e-16	44.26618383035242	130.67310658489092	122.8%
FRC	PH	-5.307839161554534e-17	100.31733341900951	170.76980116642804	122.7%
HCA	ILMN	1.3800381820041787e-16	129.37707376670076	310.9597209307302	122.7%
AJG	NVR	3.538559441036356e-17	83.37104879432465	3338.889723333229	122.7%
IRM	LVS	4.2462713292436265e-17	27.370877155744697	58.432611093103176	122.5%
BIIB	EMR	-3.715487413088173e-17	261.66737025287523	63.14752080241048	122.5%
DISCK	HES	5.838623077709985e-17	27.351513965196343	59.55059964913296	122.5%
DISCK	IT	-6.900190910020892e-17	27.351513965196343	149.9661355493553	122.3%
HPE	UAA	6.015551049761804e-17	13.93751433551074	21.550597665794346	122.1%
CNP	EXPE	-1.7692797205181777e-17	26.520964162758148	122.19890545848833	122.0%
BIIB	IPG	4.5116632873213536e-17	261.66737025287523	19.8526777594213	122.0%
ANET	STZ	-4.2462713292436265e-17	61.71735049243942	182.49336212279783	121.9%
APA	DVN	-6.36940699386544e-17	26.39110628257235	23.4615577302606	121.9%
QCOM	TGT	3.538559441036356e-17	69.22771739579767	89.99990759617779	121.9%
LYB	TFC	-1.273881398773088e-16	76.44202679941854	46.19063726174404	121.8%
CMCSA	NVR	6.723262937969076e-17	40.97932733482573	3338.889723333229	121.8%
CZR	HCA	-1.3800381820041787e-16	47.52663354759672	129.37707376670076	121.8%
HES	WAT	-2.8308475528290844e-17	59.55059964913296	222.66729073695453	121.8%
AAP	DLTR	-5.661695105658169e-17	154.06298645749035	103.14386448347236	121.7%
DLR	MNST	-1.026182237900543e-16	110.37169717127584	59.790199218993166	121.7%
ABBV	MU	1.4154237764145422e-17	67.68055960666611	43.49149536801525	121.7%
LNT	NVR	2.4769916087254488e-17	46.99322265077872	3338.889723333229	121.6%
HD	FB	2.8308475528290844e-17	198.16872342174275	185.3225893423377	121.6%
BKNG	RJF	-7.077118882072711e-18	1889.627931146508	53.87817932979994	121.6%
EVRG	NOC	-7.784830770279983e-17	56.12989836005101	312.6019739401768	121.5%
A	LOW	-8.492542658487253e-17	74.74333203076367	103.1870735442021	121.5%
AAP	CF	-7.077118882072711e-17	154.06298645749035	42.06480065759909	121.4%
LOW	FB	1.1411854197342246e-16	103.1870735442021	185.3225893423377	121.4%
ANSS	ETN	-5.661695105658169e-17	207.610517707004	60.95059152428372	121.3%
ETN	LRCX	1.4154237764145422e-17	60.95059152428372	209.00412564828576	121.0%
REG	UA	2.8308475528290844e-17	59.461765669256565	19.310199247413426	121.0%
FMC	PHM	-1.2208030071575426e-16	80.45333836468093	32.35688658634505	121.0%
BIIB	JKHY	4.9539832174508976e-17	261.66737025287523	136.88982528139397	120.9%
DISCA	VFC	7.077118882072711e-17	29.29095614003945	81.04492923083059	120.9%
LKQ	CAH	1.0615678323109066e-17	29.541155332588104	44.11207080552303	120.9%
BIIB	NWS	-9.907966434901795e-17	261.66737025287523	12.990613736004468	120.8%
AVY	FB	7.696366784254074e-17	110.6053981401056	185.3225893423377	120.8%
BIIB	STT	-3.8924153851399907e-17	261.66737025287523	60.16734336761839	120.8%
BLK	MU	-7.077118882072711e-18	428.01120019433984	43.49149536801525	120.8%
DHI	HOLX	-3.538559441036356e-17	45.70093322085194	48.18812769247716	120.8%
MCK	MU	-1.4154237764145422e-17	130.9063196676186	43.49149536801525	120.7%
BIIB	CL	-1.3446525875938151e-16	261.66737025287523	65.47627142796003	120.7%
HPE	ULTA	3.538559441036356e-17	13.93751433551074	299.32310850591773	120.7%
AOS	BIIB	1.59235174846636e-17	46.13046007802287	261.66737025287523	120.6%
BKR	TAP	-5.219375175528625e-17	21.820666073802933	54.06843580572728	120.5%
SCHW	HPQ	-1.0173358392979522e-16	41.83509834259155	18.3471035672374	120.5%
BBY	FRC	5.661695105658169e-17	66.77334164623245	100.31733341900951	120.3%
POOL	TER	-9.200254546694524e-17	184.18961088020964	51.33483355548752	120.3%
ILMN	TWTR	6.723262937969076e-17	310.9597209307302	35.64597617677484	120.3%
FRC	MCHP	-7.077118882072711e-17	100.31733341900951	44.33557913122899	120.3%
CE	IPG	8.492542658487253e-17	104.74782276533514	19.8526777594213	120.2%
IT	HES	1.273881398773088e-16	149.9661355493553	59.55059964913296	120.2%
CHRW	CAT	1.0615678323109066e-17	79.7344851246868	125.1710677431874	120.1%
CAG	PNR	1.0615678323109067e-16	25.867454612397577	38.44404632446776	120.0%
IP	WDC	1.4154237764145422e-16	36.9586316446859	50.43285378991845	119.9%
UDR	ULTA	-7.077118882072711e-17	42.48177393879074	299.32310850591773	119.9%
HAS	ULTA	-5.661695105658169e-17	95.71493302303482	299.32310850591773	119.9%
BBY	DPZ	9.907966434901795e-17	66.77334164623245	260.5725640528706	119.9%
ADI	EXR	8.84639860259089e-18	106.2334629377996	99.3238832086206	119.9%
HES	UHS	-5.1309111895027146e-17	59.55059964913296	135.69894214645325	119.9%
CBOE	ULTA	2.8308475528290844e-17	105.2899678446857	299.32310850591773	119.8%
JBHT	MU	6.36940699386544e-17	102.74620320597492	43.49149536801525	119.8%
HOLX	LOW	-6.192479021813622e-18	48.18812769247716	103.1870735442021	119.7%
HRL	INTC	8.669470630539071e-17	40.00020214855908	49.58377967317741	119.7%
ALGN	SIVB	8.492542658487253e-17	253.7599598554026	227.16410371696807	119.6%
ISRG	TWTR	7.519438812202255e-17	178.88884458503875	35.64597617677484	119.6%
EW	EL	-1.0615678323109066e-17	67.94626827164001	177.13146638300316	119.5%
NDAQ	TXN	1.2384958043627244e-17	93.2155564144788	110.8989408272671	119.5%
PTC	SIVB	4.2462713292436265e-17	80.09629485901608	227.16410371696807	119.5%
BIIB	IP	-1.3446525875938151e-16	261.66737025287523	36.9586316446859	119.5%
AMCR	DISCK	-7.784830770279983e-17	9.437798283489576	27.351513965196343	119.4%
HSIC	SWK	2.8308475528290844e-17	64.67094448743113	137.88997431295326	119.4%
KMX	HOLX	7.077118882072711e-18	81.45940244150351	48.18812769247716	119.3%
BKR	PXD	8.846398602590887e-17	21.820666073802933	130.67310658489092	119.2%
HAS	LVS	2.1231356646218133e-17	95.71493302303482	58.432611093103176	119.1%
CHD	STX	1.4154237764145422e-17	69.77251713969318	45.93226144798248	119.1%
MKC	TFX	2.3000636366736312e-17	74.81481249683881	322.18947555724367	119.1%
MET	UHS	-7.254046854124529e-17	42.68809326901379	135.69894214645325	119.1%
HST	RL	-2.8308475528290844e-17	17.130032999107087	106.67608812795692	119.0%
LOW	PKI	8.492542658487253e-17	103.1870735442021	90.38486681326452	119.0%
BKNG	FITB	-7.342510840150436e-17	1889.627931146508	25.29025765529192	118.9%
EQR	TSN	1.4154237764145422e-17	72.99279298820343	74.61928076573102	118.9%
CHD	ECL	-3.007775524880902e-17	69.77251713969318	182.74459899659172	118.9%
HSIC	VMC	1.0615678323109067e-16	64.67094448743113	129.29391579798968	118.8%
BIIB	WAB	-1.0615678323109067e-16	261.66737025287523	71.26423775722306	118.8%
HSIC	MET	1.503887762440451e-16	64.67094448743113	42.68809326901379	118.8%
MCK	DGX	-4.5116632873213536e-17	130.9063196676186	93.70919410735962	118.7%
MKC	V	1.0615678323109067e-16	74.81481249683881	166.93790742790557	118.7%
ANTM	DUK	-1.59235174846636e-16	271.42418734485886	80.72304082011796	118.7%
C	HAS	7.077118882072711e-17	63.07466903625731	95.71493302303482	118.7%
EXC	HES	-1.0615678323109066e-17	30.669482409716604	59.55059964913296	118.7%
ANET	JNPR	-1.0615678323109066e-17	61.71735049243942	23.70833956197913	118.7%
ETN	QCOM	1.4154237764145422e-17	60.95059152428372	69.22771739579767	118.7%
CHRW	STZ	-2.8308475528290844e-17	79.7344851246868	182.49336212279783	118.6%
ANET	RF	-8.492542658487253e-17	61.71735049243942	14.091663390991696	118.6%
CTLT	ODFL	3.361631468984538e-17	48.75996006817456	107.26304377217691	118.6%
IQV	NVR	-2.1231356646218133e-17	145.84039884164514	3338.889723333229	118.6%
HAS	HES	7.077118882072711e-18	95.71493302303482	59.55059964913296	118.6%
CHRW	HPQ	-3.4500954550104466e-17	79.7344851246868	18.3471035672374	118.5%
AIZ	MDT	5.661695105658169e-17	107.75131973327392	94.9829798238686	118.5%
LVS	NTRS	-3.5385594410363554e-18	58.432611093103176	88.56184068049093	118.4%
CRL	ETN	-4.2462713292436265e-17	136.98278826831347	60.95059152428372	118.4%
BBWI	MHK	1.4154237764145422e-16	17.053510384730608	133.72250971091222	118.4%
ADM	HPQ	-6.723262937969076e-17	38.61159351242491	18.3471035672374	118.4%
TECH	INTU	-2.742383566803176e-17	199.6340913202658	255.55495322178083	118.3%
HPE	RL	0.0	13.93751433551074	106.67608812795692	118.3%
BBY	MCK	1.7250477275052233e-17	66.77334164623245	130.9063196676186	118.2%
ANTM	VZ	-6.723262937969076e-17	271.42418734485886	51.964229112602325	118.1%
BIIB	HSIC	-1.3977309792093604e-16	261.66737025287523	64.67094448743113	118.1%
F	WDC	8.492542658487253e-17	8.819843818466977	50.43285378991845	118.1%
BIIB	NUE	1.59235174846636e-17	261.66737025287523	51.08546291214537	117.9%
DHI	MCHP	-1.4154237764145422e-17	45.70093322085194	44.33557913122899	117.9%
BBY	PKI	3.538559441036356e-17	66.77334164623245	90.38486681326452	117.9%
RE	HES	1.7692797205181777e-17	232.35741439758544	59.55059964913296	117.9%
ESS	TSN	-7.077118882072711e-18	277.9147776569503	74.61928076573102	117.8%
ANET	DLTR	-4.2462713292436265e-17	61.71735049243942	103.14386448347236	117.8%
HES	MET	1.680815734492269e-17	59.55059964913296	42.68809326901379	117.8%
NEM	NLOK	-7.077118882072711e-18	34.53671697791354	12.812114248237762	117.8%
CAG	CAH	4.6001272733472624e-17	25.867454612397577	44.11207080552303	117.7%
CMI	FB	1.2031102099523608e-16	153.0268819132649	185.3225893423377	117.7%
CE	HES	4.9539832174508976e-17	104.74782276533514	59.55059964913296	117.6%
AIZ	FMC	1.2384958043627243e-16	107.75131973327392	80.45333836468093	117.6%
MLM	DIS	9.200254546694524e-17	229.9158140995588	131.44761204814532	117.6%
QRVO	TGT	4.2462713292436265e-17	78.99003981024146	89.99990759617779	117.6%
TECH	NKE	-5.307839161554533e-18	199.6340913202658	86.10080907449304	117.5%
POOL	QCOM	-6.723262937969076e-17	184.18961088020964	69.22771739579767	117.5%
CLX	DLR	-2.8308475528290844e-17	144.43408817124083	110.37169717127584	117.5%
ETN	ODFL	-2.8308475528290844e-17	60.95059152428372	107.26304377217691	117.5%
AAP	IT	-1.0084894406953612e-16	154.06298645749035	149.9661355493553	117.5%
AVGO	MTD	1.4861949652352692e-16	268.348134196612	728.2508751614636	117.5%
MCHP	MNST	-2.1231356646218133e-17	44.33557913122899	59.790199218993166	117.5%
CMA	PXD	9.465646504772251e-17	63.5953109254875	130.67310658489092	117.4%
BBWI	FDX	1.273881398773088e-16	17.053510384730608	160.46733306033678	117.4%
LEN	MCHP	-8.138686714383618e-17	51.41909777880665	44.33557913122899	117.4%
FMC	LMT	-6.36940699386544e-17	80.45333836468093	331.9957525853617	117.4%
IRM	RJF	7.077118882072711e-18	27.370877155744697	53.87817932979994	117.4%
QCOM	WST	6.015551049761804e-17	69.22771739579767	128.3034231786234	117.4%
EL	PLD	-2.078903671608859e-17	177.13146638300316	75.95357145636206	117.4%
INCY	FB	8.846398602590887e-17	82.25713153854309	185.3225893423377	117.3%
LNT	J	4.2462713292436265e-17	46.99322265077872	81.3010425643617	117.3%
LEN	NDSN	-1.026182237900543e-16	51.41909777880665	141.09161358715528	117.3%
KEY	ULTA	-7.077118882072711e-17	15.841142206078032	299.32310850591773	117.2%
CBOE	NXPI	2.653919580777267e-17	105.2899678446857	100.9589833719322	117.1%
AJG	J	4.9539832174508976e-17	83.37104879432465	81.3010425643617	117.1%
ANTM	ILMN	-4.3347353152695353e-17	271.42418734485886	310.9597209307302	117.1%
ABC	MU	5.661695105658169e-17	79.75100546909043	43.49149536801525	117.0%
ED	DLTR	-4.9539832174508976e-17	78.29820731721551	103.14386448347236	117.0%
BIIB	EMN	-5.927087063735895e-17	261.66737025287523	69.97532602135404	117.0%
ALB	IPGP	4.77705524539908e-17	69.84575084671081	142.01219113414507	116.9%
AME	NVR	2.8308475528290844e-17	86.40972556915891	3338.889723333229	116.9%
AMCR	WHR	-6.36940699386544e-17	9.437798283489576	131.8149366644749	116.9%
KMX	DRE	2.8308475528290844e-17	81.45940244150351	30.366976726577576	116.9%
CAG	STT	4.9539832174508976e-17	25.867454612397577	60.16734336761839	116.9%
GOOG	ITW	-1.0615678323109067e-16	1205.6393240514506	146.21454702430512	116.8%
FDX	IPGP	2.2558316436606768e-17	160.46733306033678	142.01219113414507	116.8%
ABC	LH	1.3358061889912243e-16	79.75100546909043	163.35709128816765	116.7%
ANSS	MCO	-3.007775524880902e-17	207.610517707004	197.91696166992188	116.7%
QCOM	SNPS	-3.5385594410363554e-18	69.22771739579767	126.24247072987347	116.6%
FBHS	NLOK	3.8924153851399907e-17	52.66998049367472	12.812114248237762	116.6%
RMD	TGT	5.661695105658169e-17	122.00426759757843	89.99990759617779	116.6%
APA	NLSN	-7.077118882072711e-17	26.39110628257235	21.822404709470224	116.6%
AVB	HAS	4.9539832174508976e-17	188.9380520520457	95.71493302303482	116.6%
BBY	NEM	3.538559441036356e-17	66.77334164623245	34.53671697791354	116.6%
CDW	EW	2.6096875877643126e-17	111.1441848268547	67.94626827164001	116.6%
BIIB	MU	-5.661695105658169e-17	261.66737025287523	43.49149536801525	116.5%
CMA	EOG	-9.200254546694524e-17	63.5953109254875	76.87912154482655	116.5%
HIG	ULTA	-7.077118882072711e-17	52.25028119334187	299.32310850591773	116.5%
FRC	MU	-5.661695105658169e-17	100.31733341900951	43.49149536801525	116.4%
CTSH	HPQ	-1.7692797205181777e-18	63.26871647017885	18.3471035672374	116.4%
APA	WBA	-7.077118882072711e-17	26.39110628257235	53.10900182837984	116.4%
MO	JNPR	2.3000636366736312e-17	40.38756246680757	23.70833956197913	116.4%
STZ	NWSA	-7.077118882072711e-18	182.49336212279783	12.720962562409056	116.4%
IT	UHS	7.430974826176346e-17	149.9661355493553	135.69894214645325	116.4%
KEY	MGM	-1.0571446330096111e-16	15.841142206078032	28.18487090608513	116.4%
TAP	PXD	1.406577377811951e-16	54.06843580572728	130.67310658489092	116.4%
FMC	HD	-3.715487413088173e-17	80.45333836468093	198.16872342174275	116.3%
AAP	MAR	-1.0615678323109067e-16	154.06298645749035	129.95632606293574	116.3%
BBY	MU	3.5385594410363554e-18	66.77334164623245	43.49149536801525	116.2%
IT	INCY	6.723262937969076e-17	149.9661355493553	82.25713153854309	116.2%
PXD	WFC	-1.1323390211316335e-16	130.67310658489092	45.539227443862245	116.2%
ITW	FB	9.465646504772251e-17	146.21454702430512	185.3225893423377	116.2%
IFF	JNPR	-5.307839161554534e-17	123.36258238530256	23.70833956197913	116.2%
DISCK	VFC	8.669470630539071e-17	27.351513965196343	81.04492923083059	116.2%
BIIB	WYNN	-4.4231993012954435e-17	261.66737025287523	121.0017433318484	116.2%
MOS	PVH	-7.077118882072711e-18	22.96373184173705	99.43343523489052	116.2%
ICE	TXN	-6.36940699386544e-17	83.80997087091089	110.8989408272671	116.1%
PFE	RJF	1.4154237764145422e-17	34.05025982951738	53.87817932979994	116.1%
HD	INCY	-6.36940699386544e-17	198.16872342174275	82.25713153854309	116.1%
AAP	APTV	-7.077118882072711e-17	154.06298645749035	83.5090025487649	116.1%
BIIB	NWSA	-8.846398602590887e-17	261.66737025287523	12.720962562409056	116.1%
AKAM	CLX	7.077118882072711e-18	81.495537989643	144.43408817124083	116.0%
LVS	SBNY	-3.538559441036356e-17	58.432611093103176	120.52228078044268	116.0%
FIS	NVR	2.742383566803176e-17	121.52804452964509	3338.889723333229	115.9%
DISCA	GPC	4.2462713292436265e-17	29.29095614003945	94.26432478095433	115.9%
AIG	UAA	3.538559441036356e-17	46.98957057208179	21.550597665794346	115.9%
DHI	WAT	7.077118882072711e-18	45.70093322085194	222.66729073695453	115.9%
DLTR	GM	2.167367657634768e-17	103.14386448347236	36.32897995572641	115.8%
GOOGL	ITW	1.4154237764145422e-17	1208.0664120860308	146.21454702430512	115.8%
MPWR	TGT	7.077118882072711e-18	144.33122742793475	89.99990759617779	115.8%
DRE	NVR	-3.5385594410363554e-18	30.366976726577576	3338.889723333229	115.8%
GPC	HES	3.5385594410363554e-18	94.26432478095433	59.55059964913296	115.7%
BWA	EXPE	-5.838623077709985e-17	37.980012240162885	122.19890545848833	115.7%
MCK	NXPI	-2.4769916087254488e-17	130.9063196676186	100.9589833719322	115.6%
QCOM	SHW	-5.750159091684078e-17	69.22771739579767	162.3488270125066	115.6%
CF	UAA	4.9539832174508976e-17	42.06480065759909	21.550597665794346	115.5%
MMM	PXD	4.644359266360217e-17	163.14480615137109	130.67310658489092	115.5%
LHX	MRK	-7.077118882072711e-17	181.12223147206095	73.02127248452479	115.5%
GL	WAT	4.9539832174508976e-17	89.22051849973154	222.66729073695453	115.4%
DPZ	ROL	-2.8308475528290844e-17	260.5725640528706	23.89374154687403	115.4%
HIG	HAS	-2.6981515737902208e-17	52.25028119334187	95.71493302303482	115.4%
CAG	IP	-4.2462713292436265e-17	25.867454612397577	36.9586316446859	115.4%
BKNG	NTRS	2.3000636366736312e-17	1889.627931146508	88.56184068049093	115.4%
EA	URI	-7.077118882072711e-17	96.28862115016496	131.56992054365546	115.3%
BIIB	MAR	-1.3800381820041787e-16	261.66737025287523	129.95632606293574	115.3%
ETN	TYL	4.2462713292436265e-17	60.95059152428372	241.34354598208728	115.3%
LOW	MCHP	2.6981515737902208e-17	103.1870735442021	44.33557913122899	115.3%
J	NVR	-1.680815734492269e-17	81.3010425643617	3338.889723333229	115.3%
KMX	NVR	3.361631468984538e-17	81.45940244150351	3338.889723333229	115.3%
DHI	NDSN	-3.18470349693272e-17	45.70093322085194	141.09161358715528	115.2%
AXP	HLT	1.4154237764145422e-17	113.57326875359888	92.76725428607834	115.2%
BF.B	TXN	-3.361631468984538e-17	55.32411978064305	110.8989408272671	115.2%
QRVO	QCOM	9.731038462849978e-18	78.99003981024146	69.22771739579767	115.1%
LKQ	ULTA	-2.8308475528290844e-17	29.541155332588104	299.32310850591773	115.0%
ITW	ICE	3.361631468984538e-17	146.21454702430512	83.80997087091089	115.0%
